collision_index,collision_year,location_easting_osgr,location_northing_osgr,collision_severity,number_of_vehicles,number_of_casualties,day_of_week,local_authority_highway_current,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,collision_injury_based,hour_of_day,month,is_weekend,time_period,multi_vehicle
199614HH01113,1996,1.0,1.0,3,0.5,1,5,,5,0,3,30,13,4,6,0,14.0,1,2,2,0,0,1,-1,2.0,-1,8,11,0,0,0
199614JJ00780,1996,1.0,1.0,3,0.5,1,3,,3,57,6,30,13,4,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,13,7,0,1,0
199614KK00922,1996,1.0,1.0,3,0.5,1,4,,4,6070,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,17,11,0,2,0
199614JJ01167,1996,1.0,1.0,3,0.5,1,2,,3,6102,6,30,13,4,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,11,10,0,0,0
199614JJ01348,1996,1.0,1.0,3,0.5,1,6,,4,6079,6,30,17,2,6,0,14.0,4,1,1,0,0,1,-1,2.0,-1,18,11,0,2,0
199614JJ00590,1996,0.8017667844522975,1.0,3,0.5,1,5,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,2,-1,2.0,-1,16,5,0,1,0
199614JJ00934,1996,1.0,1.0,3,0.5,1,3,,3,616,6,30,13,2,6,0,14.0,1,1,1,0,0,1,-1,1.0,-1,7,8,0,0,0
199614HH00968,1996,1.0,1.0,3,0.5,1,7,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,14,10,1,1,0
199614JJ01278,1996,1.0,1.0,3,0.5,1,6,,6,0,6,30,13,4,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,18,11,0,2,0
199614II00534,1996,1.0,1.0,3,0.5,1,5,,3,6135,3,30,16,2,3,61,14.0,1,1,2,0,0,1,-1,2.0,-1,13,9,0,1,0
199614HH00709,1996,1.0,1.0,3,0.5,1,6,,3,61,6,30,19,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,16,7,0,1,0
199614KK00073,1996,1.0,1.0,3,0.5,1,1,,3,631,3,30,16,2,6,0,0.0,1,3,3,0,0,1,-1,2.0,-1,15,1,1,1,0
199614HH00733,1996,1.0,0.9038054968287526,3,0.5,1,3,,6,0,6,30,0,4,0,-1,0.0,5,1,1,0,0,1,-1,2.0,-1,20,7,0,2,0
199614HH00655,1996,1.0,1.0,2,0.5,1,3,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,18,6,0,2,0
199614KK00920,1996,1.0,1.0,2,0.5,1,6,,6,0,6,30,13,4,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,18,11,0,2,0
199614JJ00502,1996,1.0,1.0,3,0.5,1,6,,6,0,1,30,0,4,4,6078,0.0,1,1,1,0,0,1,-1,2.0,-1,13,4,0,1,0
199614HH00425,1996,1.0,1.0,3,0.5,1,4,,6,0,12,30,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,13,4,0,1,0
199614JJ01425,1996,1.0,1.0,3,0.5,1,4,,3,6135,6,30,13,4,6,0,13.0,4,1,2,0,0,1,-1,2.0,-1,22,11,0,3,0
199614JJ00755,1996,0.126148409893986,1.0,2,0.5,1,2,,3,6102,6,60,13,4,6,0,0.0,1,1,2,0,0,2,-1,2.0,-1,6,7,0,0,0
199614JJ01309,1996,1.0,1.0,2,0.5,1,3,,6,0,6,30,17,4,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,17,10,0,2,0
199614JJ00269,1996,1.0,1.0,3,0.5,1,2,,3,61,9,30,0,4,6,0,0.0,1,1,1,0,0,2,-1,2.0,-1,8,2,0,0,0
199614HH00910,1996,1.0,1.0,2,0.5,1,4,,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,11,9,0,0,0
199614HH00940,1996,1.0,1.0,3,0.5,1,5,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,16,9,0,1,0
199614JJ01317,1996,1.0,1.0,1,0.5,1,6,,4,6082,6,60,0,4,0,-1,0.0,1,1,2,0,0,2,-1,2.0,-1,11,11,0,0,0
199614JJ01432,1996,1.0,1.0,3,0.5,1,6,,6,0,6,30,13,4,6,0,0.0,4,2,2,0,0,1,-1,2.0,-1,23,11,0,3,0
199614JJ01288,1996,1.0,1.0,3,0.5,1,7,,3,6135,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,22,10,1,3,0
199614KK00055,1996,1.0,1.0,3,0.5,1,4,,4,6085,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,15,1,0,1,0
199614KK00850,1996,1.0,1.0,3,0.5,1,1,,6,0,6,30,16,4,6,0,0.0,4,2,2,0,0,1,-1,2.0,-1,23,10,1,3,0
199614JJ00232,1996,0.48515901060071087,1.0,3,0.5,1,7,,6,0,6,30,16,4,6,0,0.0,1,5,1,0,0,1,-1,2.0,-1,23,2,1,3,0
199614JJ01245,1996,1.0,1.0,3,0.5,1,7,,3,625,6,30,0,4,0,-1,14.0,4,2,2,0,0,1,-1,2.0,-1,21,10,1,3,0
199614II00165,1996,1.0,1.0,3,0.5,1,7,,3,61,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,12,3,1,1,0
199614II00444,1996,1.0,1.0,3,0.5,1,6,,3,625,3,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,8,8,0,0,0
199614HH00905,1996,1.0,0.7959830866807636,3,0.5,1,7,,3,61,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,13,9,1,1,0
199614JJ00588,1996,1.0,1.0,3,0.5,1,6,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,20,5,0,2,0
199614KK00739,1996,1.0,1.0,3,0.5,1,7,,6,0,1,30,0,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,16,9,1,1,0
199614HH00555,1996,1.0,1.0,3,0.5,1,2,,6,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,-1,2.0,-1,8,5,0,0,0
199614KK00524,1996,1.0,1.0,2,0.5,1,2,,6,0,6,20,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,20,6,0,2,0
199614HH00441,1996,1.0,1.0,2,0.5,1,2,,6,0,6,30,16,2,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,10,4,0,0,0
199614II00202,1996,1.0,1.0,2,0.5,1,4,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,2,3,0,3,0
199614II00194,1996,1.0,1.0,3,0.5,1,1,,6,0,3,30,16,2,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,21,3,1,3,0
199614KK00794,1996,1.0,1.0,3,0.5,1,6,,6,0,6,30,16,2,6,0,15.0,4,1,1,0,0,1,-1,2.0,-1,6,10,0,0,0
199614KK00662,1996,1.0,1.0,3,0.5,1,3,,6,0,6,30,16,4,6,0,0.0,1,1,1,3,12,1,-1,2.0,-1,13,8,0,1,0
199614II00365,1996,1.0,1.0,3,0.5,1,3,,3,61,1,30,0,4,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,17,6,0,2,0
199614KK00159,1996,1.0,1.0,3,0.5,1,5,,3,6178,3,40,0,4,0,-1,0.0,1,2,2,0,0,1,-1,2.0,-1,13,2,0,1,0
199614JJ00786,1996,1.0,1.0,3,0.5,1,7,,1,1,3,70,0,4,0,-1,0.0,1,1,1,0,18,2,-1,1.0,-1,13,7,1,1,0
199614KK00744,1996,1.0,1.0,2,0.5,1,2,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,15,9,0,1,0
199614HH01167,1996,1.0,1.0,3,0.5,1,7,,3,61,3,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,11,11,1,0,0
199614HH00620,1996,1.0,0.3858350951374234,3,0.5,1,3,,3,61,1,40,0,4,6,0,0.0,1,1,1,0,0,2,-1,2.0,-1,18,6,0,2,0
199614HH00309,1996,1.0,1.0,3,0.5,1,5,,6,0,6,30,16,2,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,7,2,0,0,0
199614JJ01357,1996,1.0,1.0,3,0.5,1,2,,3,57,6,30,0,4,6,0,13.0,1,1,1,0,0,1,-1,2.0,-1,14,11,0,1,0
199614KK00391,1996,1.0,1.0,3,0.5,1,3,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,15,4,0,1,0
199614JJ00511,1996,0.35512367491165264,1.0,3,0.5,1,4,,6,0,6,60,19,4,6,0,0.0,6,1,2,0,0,2,-1,2.0,-1,0,5,0,3,0
199614KK00369,1996,1.0,1.0,3,0.5,1,1,,6,0,3,50,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,20,5,1,2,0
199614JJ00266,1996,1.0,1.0,3,0.5,1,3,,6,0,6,30,16,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,10,2,0,0,0
199614HH01296,1996,1.0,0.8911205073995774,3,0.5,1,6,,6,0,1,30,0,4,6,0,0.0,4,1,2,0,0,2,-1,2.0,-1,17,12,0,2,0
199614KK00588,1996,1.0,1.0,3,0.5,1,6,,6,0,6,30,16,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,15,7,0,1,0
199614JJ00764,1996,1.0,1.0,3,0.5,1,5,,6,0,9,30,13,4,6,0,0.0,6,1,2,0,0,1,-1,2.0,-1,20,7,0,2,0
199614II00355,1996,1.0,1.0,3,0.5,1,3,,5,0,6,30,13,2,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,11,6,0,0,0
199614II00176,1996,1.0,1.0,3,0.5,1,7,,6,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,-1,2.0,-1,15,3,1,1,0
199614II00373,1996,1.0,1.0,3,0.5,1,5,,6,0,3,30,0,4,0,-1,13.0,1,1,1,0,0,1,-1,2.0,-1,13,6,0,1,0
199614JJ00144,1996,1.0,1.0,3,0.5,1,6,,3,61,6,60,0,4,0,-1,0.0,1,1,2,0,0,2,-1,2.0,-1,12,2,0,1,0
199614HH00989,1996,1.0,1.0,3,0.5,1,6,,3,625,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,20,10,0,2,0
199614KK00861,1996,1.0,1.0,3,0.5,1,1,,1,1,3,70,0,4,0,-1,0.0,1,1,1,0,0,1,-1,1.0,-1,11,10,1,0,0
199614JJ00224,1996,1.0,1.0,3,0.5,1,4,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,8,2,0,0,0
199614JJ01414,1996,1.0,1.0,3,0.5,1,5,,1,1,1,70,0,4,6,0,0.0,4,1,1,0,0,2,-1,1.0,-1,0,11,0,3,0
199614JJ00882,1996,1.0,1.0,2,0.5,1,2,,3,61,1,30,0,2,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,8,7,0,0,0
199614JJ01069,1996,1.0,1.0,3,0.5,1,5,,4,6079,6,30,13,2,6,0,15.0,1,1,1,0,0,1,-1,2.0,-1,10,9,0,0,0
199614KK00134,1996,1.0,1.0,3,0.5,1,1,,4,6085,6,30,13,4,6,0,0.0,4,1,2,0,0,1,-1,2.0,-1,0,2,1,3,0
199614HH00024,1996,1.0,1.0,3,0.5,1,2,,3,61,3,30,13,4,6,0,0.0,4,1,2,0,0,1,-1,2.0,-1,18,1,0,2,0
199614JJ00110,1996,1.0,1.0,3,0.5,1,3,,3,629,6,30,19,4,6,0,14.0,1,1,2,0,0,1,-1,2.0,-1,10,1,0,0,0
199614JJ00923,1996,1.0,1.0,3,0.5,1,7,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,8,8,1,0,0
199614II00294,1996,1.0,1.0,3,0.5,1,1,,5,0,6,30,13,4,5,0,15.0,4,1,1,0,0,1,-1,2.0,-1,22,5,1,3,0
199614II00096,1996,1.0,1.0,3,0.5,1,6,,3,616,6,30,0,4,0,-1,15.0,4,1,1,0,0,1,-1,1.0,-1,0,2,0,3,0
199614II00042,1996,1.0,1.0,3,0.5,1,3,,4,6070,6,30,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,13,1,0,1,0
199614JJ00477,1996,1.0,1.0,3,0.5,1,1,,3,625,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,1,4,1,3,0
199614HH00626,1996,1.0,1.0,3,0.5,1,3,,3,61,9,30,19,2,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,17,6,0,2,0
199614II00640,1996,1.0,1.0,2,0.5,1,1,,6,0,3,30,0,4,0,-1,14.0,4,1,1,0,0,1,-1,2.0,-1,20,11,1,2,0
199614JJ01135,1996,1.0,1.0,3,0.5,1,3,,6,0,6,30,19,4,6,0,0.0,7,1,1,0,0,1,-1,2.0,-1,0,10,0,3,0
199614HH00023,1996,1.0,0.5697674418604777,3,0.5,1,2,,6,0,6,30,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,12,1,0,1,0
199614KK00572,1996,1.0,1.0,3,0.5,1,7,,6,0,6,30,13,2,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,13,5,1,1,0
199614JJ00028,1996,0.8017667844522975,1.0,3,0.5,1,7,,3,57,6,30,18,4,6,0,0.0,1,7,2,0,0,1,-1,2.0,-1,13,1,1,1,0
199614HH00194,1996,1.0,1.0,3,0.5,1,5,,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,14,2,0,1,0
199614II00223,1996,1.0,1.0,3,0.5,1,2,,6,0,6,30,13,2,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,13,4,0,1,0
199614HH00937,1996,1.0,1.0,3,0.5,1,6,,3,61,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,19,9,0,2,0
199614HH00455,1996,1.0,1.0,3,0.5,1,6,,3,61,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,11,4,0,0,0
199614JJ00343,1996,1.0,1.0,3,0.5,1,6,,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,18,3,0,2,0
199614JJ00825,1996,1.0,1.0,3,0.5,1,7,,3,6135,1,30,0,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,13,7,1,1,0
199614HH01028,1996,1.0,1.0,3,0.5,1,3,,5,0,6,30,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,13,10,0,1,0
199614HH00884,1996,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,17,9,0,2,0
199614JJ00688,1996,1.0,1.0,3,0.5,1,1,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,15,6,1,1,0
199614HH00017,1996,1.0,1.0,2,0.5,1,2,,3,61,6,30,13,4,6,0,0.0,4,2,2,0,0,1,-1,2.0,-1,18,1,0,2,0
199614JJ00396,1996,1.0,1.0,3,0.5,1,7,,6,0,6,20,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,17,3,1,2,0
199614KK00559,1996,1.0,1.0,3,0.5,1,2,,3,6102,3,40,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,7,7,0,0,0
199614HH01268,1996,1.0,0.5232558139534973,2,0.5,1,4,,3,61,3,50,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,9,12,0,0,0
199614JJ01427,1996,0.8187279151943443,1.0,3,0.5,1,6,,3,57,9,30,16,2,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,10,11,0,0,0
199614JJ00562,1996,0.0,1.0,3,0.5,1,4,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,16,5,0,1,0
199614HH00987,1996,1.0,0.6437632135306615,2,0.5,1,4,,4,6058,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,17,10,0,2,0
199614KK00035,1996,1.0,1.0,3,0.5,1,5,,3,6102,6,30,13,4,6,0,0.0,1,2,2,0,0,1,-1,2.0,-1,12,1,0,1,0
199614JJ01458,1996,0.9148409893992948,1.0,3,0.5,1,6,,6,0,6,30,13,4,6,0,0.0,1,1,4,0,0,1,-1,2.0,-1,7,12,0,0,0
199614JJ00149,1996,1.0,1.0,3,0.5,1,1,,6,0,6,30,0,4,0,-1,0.0,4,1,2,0,0,1,-1,2.0,-1,4,2,1,3,0
199514KK02192,1995,1.0,1.0,2,0.5,1,4,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,9,6,0,0,0
199514HH02317,1995,1.0,1.0,3,0.5,1,4,,4,6063,9,30,16,2,3,6135,0.0,1,1,1,0,0,1,-1,2.0,-1,15,7,0,1,0
199514II00240,1995,1.0,1.0,3,0.5,1,4,,4,6388,6,30,16,2,6,0,15.0,1,2,2,0,0,1,-1,2.0,-1,10,2,0,0,0
199514JJ00318,1995,1.0,1.0,3,0.5,1,2,,3,625,3,30,0,4,0,-1,0.0,1,2,2,0,0,1,-1,2.0,-1,15,2,0,1,0
199514HH02796,1995,1.0,1.0,3,0.5,1,4,,3,6102,3,40,16,2,4,6388,0.0,4,3,3,0,0,1,-1,2.0,-1,21,12,0,3,0
199514HH02599,1995,1.0,1.0,3,0.5,1,6,,3,625,6,30,16,4,6,0,14.0,5,1,1,0,0,1,-1,2.0,-1,23,10,0,3,0
199514HH02659,1995,1.0,0.5866807610993732,3,0.5,1,6,,3,61,3,30,0,4,0,-1,14.0,4,2,2,0,0,1,-1,2.0,-1,20,11,0,2,0
199514II02413,1995,1.0,1.0,3,0.5,1,2,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,15,11,0,1,0
199514JJ02616,1995,1.0,1.0,3,0.5,1,6,,3,6135,6,40,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,11,9,0,0,0
199514HH00450,1995,1.0,1.0,3,0.5,1,3,,3,621,6,30,13,4,6,0,15.0,1,1,1,0,0,1,-1,2.0,-1,9,3,0,0,0
199514II02280,1995,1.0,1.0,3,0.5,1,6,,4,6074,12,30,13,2,4,6074,0.0,1,1,1,0,0,1,-1,2.0,-1,11,9,0,0,0
199514HH00372,1995,1.0,1.0,3,0.5,1,2,,3,61,6,30,19,2,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,10,2,0,0,0
199514JJ00135,1995,1.0,1.0,3,0.5,1,2,,5,0,6,30,0,4,0,-1,0.0,4,2,2,0,0,1,-1,2.0,-1,20,1,0,2,0
199514KK02088,1995,1.0,1.0,3,0.5,1,5,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,15,5,0,1,0
199514HH02698,1995,1.0,1.0,3,0.5,1,4,,3,616,6,30,0,4,0,-1,14.0,1,1,2,0,0,1,-1,1.0,-1,8,11,0,0,0
199514KK00036,1995,1.0,1.0,3,0.5,1,7,,3,6102,3,40,16,2,5,0,15.0,1,1,2,0,0,1,-1,2.0,-1,12,1,1,1,0
199514II02281,1995,1.0,1.0,3,0.5,1,6,,3,621,1,30,0,4,3,621,0.0,1,1,1,0,0,1,-1,2.0,-1,10,9,0,0,0
199514II02513,1995,1.0,1.0,3,0.5,1,2,,3,6135,3,30,13,2,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,13,12,0,1,0
199514HH02375,1995,1.0,1.0,3,0.5,1,2,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,9,8,0,0,0
199514JJ00537,1995,1.0,1.0,3,0.5,1,2,,6,0,6,30,16,4,5,0,0.0,1,1,1,0,0,1,-1,2.0,-1,9,3,0,0,0
199514KK02373,1995,1.0,1.0,3,0.5,1,6,,4,6082,6,30,16,2,3,6102,0.0,1,1,1,0,0,1,-1,2.0,-1,12,8,0,1,0
199514HH00306,1995,1.0,1.0,3,0.5,1,7,,3,6135,6,30,13,4,3,6102,0.0,1,1,1,0,0,1,-1,2.0,-1,12,2,1,1,0
199514II02002,1995,1.0,1.0,3,0.5,1,6,,4,6071,6,30,13,4,3,61,0.0,1,1,1,0,0,1,-1,2.0,-1,13,3,0,1,0
199514JJ02210,1995,1.0,1.0,3,0.5,1,7,,6,0,6,30,0,4,0,-1,0.0,1,9,1,0,0,1,-1,2.0,-1,18,5,1,2,0
199514JJ00378,1995,0.0,1.0,3,0.5,1,6,,3,57,6,60,0,4,0,-1,0.0,1,1,2,0,0,2,-1,2.0,-1,10,2,0,0,0
199514II02055,1995,1.0,1.0,3,0.5,1,7,,3,625,1,30,0,4,3,621,0.0,4,1,1,0,0,1,-1,2.0,-1,1,4,1,3,0
199514JJ02761,1995,1.0,1.0,3,0.5,1,5,,3,61,1,30,0,4,4,6079,0.0,1,1,1,0,0,1,-1,2.0,-1,16,10,0,1,0
199514JJ02615,1995,1.0,1.0,3,0.5,1,6,,6,0,6,30,16,2,3,57,14.0,1,1,1,0,0,1,-1,2.0,-1,11,9,0,0,0
199514JJ03062,1995,1.0,1.0,3,0.5,1,7,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,2,-1,2.0,-1,15,12,1,1,0
199514JJ03104,1995,1.0,1.0,3,0.5,1,1,,6,0,6,30,0,4,0,-1,0.0,1,8,2,0,0,1,-1,2.0,-1,13,12,1,1,0
199514II00129,1995,1.0,1.0,3,0.5,1,4,,3,621,6,30,16,4,6,0,14.0,1,2,2,0,0,1,-1,2.0,-1,12,1,0,1,0
199514HH02793,1995,1.0,1.0,3,0.5,1,6,,6,0,6,30,13,4,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,15,12,0,1,0
199514JJ00496,1995,1.0,1.0,3,0.5,1,5,,6,0,6,30,18,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,8,3,0,0,0
199514HH00071,1995,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,10,1,0,0,0
199514JJ03081,1995,0.8922261484098897,1.0,3,0.5,1,1,,5,0,6,60,0,4,0,-1,0.0,1,1,2,0,0,1,-1,2.0,-1,15,12,1,1,0
199514HH02748,1995,1.0,1.0,3,0.5,1,1,,6,0,6,30,0,4,0,-1,0.0,1,8,2,0,0,1,-1,2.0,-1,9,12,1,0,0
199514HH02285,1995,1.0,0.8953488372093119,3,0.5,1,3,,3,6102,1,40,0,4,5,0,0.0,1,8,2,0,0,2,-1,2.0,-1,10,7,0,0,0
199514KK24444,1995,1.0,1.0,3,0.5,1,4,,6,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,-1,2.0,-1,14,9,0,1,0
199514KK02298,1995,1.0,1.0,3,0.5,1,1,,4,6200,3,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,22,7,1,3,0
199514JJ00252,1995,0.0,1.0,2,0.5,1,1,,6,0,6,30,0,4,0,-1,0.0,4,1,2,0,0,1,-1,2.0,-1,19,2,1,2,0
199514KK02558,1995,1.0,1.0,3,0.5,1,5,,3,57,3,30,13,2,4,6065,0.0,1,1,1,0,0,1,-1,2.0,-1,9,11,0,0,0
199514KK02418,1995,1.0,1.0,3,0.5,1,6,,1,1,3,70,0,4,0,-1,0.0,6,1,1,0,0,1,-1,1.0,-1,20,9,0,2,0
199514II00340,1995,1.0,1.0,3,0.5,1,6,,3,6135,6,30,19,4,6,0,0.0,4,1,2,0,0,1,-1,2.0,-1,23,2,0,3,0
199514JJ02473,1995,1.0,1.0,2,0.5,1,6,,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,9,8,0,0,0
199514II02008,1995,1.0,1.0,3,0.5,1,5,,5,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,-1,2.0,-1,11,3,0,0,0
199514JJ02219,1995,0.7819787985865645,1.0,3,0.5,1,7,,5,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,-1,2.0,-1,14,6,1,1,0
199514KK02460,1995,1.0,1.0,3,0.5,1,4,,3,57,1,30,0,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,17,9,0,2,0
199514KK00063,1995,1.0,1.0,2,0.5,1,5,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,15,1,0,1,0
199514II02049,1995,1.0,1.0,3,0.5,1,7,,3,625,1,30,0,4,3,621,0.0,1,2,2,0,0,1,-1,2.0,-1,18,4,1,2,0
199514HH02316,1995,1.0,0.5295983086680849,3,0.5,1,4,,6,0,6,30,13,4,5,0,0.0,1,1,1,0,0,1,-1,2.0,-1,8,7,0,0,0
199514JJ02462,1995,1.0,1.0,3,0.5,1,6,,3,61,6,60,17,4,3,629,0.0,4,1,1,0,0,2,-1,2.0,-1,23,8,0,3,0
199514II02425,1995,1.0,1.0,3,0.5,1,5,,3,621,1,30,0,4,3,6134,0.0,1,2,2,0,0,1,-1,2.0,-1,8,11,0,0,0
199514II02305,1995,1.0,1.0,3,0.5,1,3,,3,625,3,30,13,2,6,0,15.0,1,1,1,0,0,1,-1,2.0,-1,16,9,0,1,0
199514HH02017,1995,0.9883392226148402,0.49154334038055936,3,0.5,1,1,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,12,4,1,1,0
199514JJ02348,1995,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,4,6,0,13.0,1,1,1,0,0,1,-1,2.0,-1,16,7,0,1,0
199514JJ02793,1995,1.0,1.0,3,0.5,1,6,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,9,10,0,0,0
199514II02087,1995,1.0,1.0,3,0.5,1,3,,4,6070,6,30,13,4,6,0,0.0,1,2,2,0,0,1,-1,2.0,-1,15,5,0,1,0
199514II02428,1995,1.0,1.0,3,0.5,1,3,,3,61,6,30,16,2,6,0,13.0,1,1,2,0,0,1,-1,2.0,-1,9,11,0,0,0
199514KK00455,1995,1.0,1.0,3,0.5,1,7,,3,57,3,30,0,4,0,-1,0.0,1,1,1,4,13,1,-1,2.0,-1,16,3,1,1,0
199514HH02333,1995,1.0,1.0,3,0.5,1,2,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,20,7,0,2,0
199514II00274,1995,1.0,1.0,3,0.5,1,2,,3,57,6,30,16,4,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,16,2,0,1,0
199514JJ00267,1995,1.0,1.0,3,0.5,1,3,,6,0,6,30,16,4,5,0,0.0,1,1,1,0,0,1,-1,2.0,-1,18,2,0,2,0
199514HH02620,1995,1.0,0.9439746300211453,3,0.5,1,5,,3,61,6,30,19,4,6,0,14.0,4,2,2,0,0,1,-1,2.0,-1,18,10,0,2,0
199514JJ00051,1995,1.0,1.0,2,0.5,1,3,,5,0,6,30,13,4,6,0,14.0,4,2,2,0,0,1,-1,2.0,-1,18,1,0,2,0
199514JJ02375,1995,1.0,1.0,3,0.5,1,7,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,19,7,1,2,0
199514II02508,1995,1.0,1.0,3,0.5,1,1,,6,0,1,30,0,4,6,0,0.0,4,8,2,0,0,1,-1,2.0,-1,1,12,1,3,0
199514HH02651,1995,1.0,1.0,3,0.5,1,3,,6,0,6,30,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,12,11,0,1,0
